Year,Month,State,cdd,hdd,pcp,tavg,tmax,tmin
2023,12,Mississippi,10.0,464.0,3.58,50.0,61.8,38.2
2023,12,Missouri,0.0,730.0,2.62,41.9,50.6,33.2
2023,12,Montana,0.0,1058.0,0.63,31.3,41.2,21.3
2023,12,Nebraska,0.0,953.0,1.09,34.1,45.0,23.3
2023,12,Nevada,0.0,586.0,0.43,37.0,48.3,25.8
2023,12,New Hampshire,0.0,969.0,6.47,32.4,39.3,25.5
2023,12,New Jersey,0.0,741.0,8.34,41.5,49.5,33.5
2023,12,New Mexico,0.0,808.0,0.99,38.5,52.1,24.8
2023,12,New York,0.0,802.0,5.5,35.0,41.1,28.8
2023,12,North Carolina,2.0,589.0,6.75,46.0,57.6,34.4
2023,12,North Dakota,0.0,1191.0,0.69,26.7,36.2,17.2
2023,12,Ohio,0.0,767.0,2.46,40.2,47.7,32.8
2023,12,Oklahoma,0.0,616.0,3.17,44.9,56.3,33.5
2023,12,Oregon,0.0,682.0,5.23,37.3,43.8,30.8
2023,12,Pennsylvania,0.0,806.0,4.5,37.9,45.1,30.8
2023,12,Rhode Island,0.0,784.0,7.82,39.7,47.7,31.8
2023,12,South Carolina,6.0,503.0,5.65,49.3,60.8,37.7
2023,12,South Dakota,0.0,1037.0,1.18,31.2,41.9,20.6
2023,12,Tennessee,0.0,644.0,3.51,44.2,54.9,33.5
2023,12,Texas,19.0,346.0,1.75,51.8,64.3,39.4
2023,12,Utah,0.0,1020.0,0.58,32.6,43.3,22.0
2023,12,Vermont,0.0,1035.0,5.73,31.2,37.7,24.7
2023,12,Virginia,0.0,691.0,5.33,42.4,53.2,31.5
2023,12,Washington,0.0,728.0,7.34,36.2,40.8,31.5
2023,12,West Virginia,0.0,765.0,2.97,39.7,49.5,29.9
2023,12,Wisconsin,0.0,958.0,1.47,32.2,38.5,25.8
2023,12,Wyoming,0.0,1119.0,0.57,27.7,38.6,16.8
